id_radar,id_acidente_500m,id_acidente_1000m,id_acidente_2000m
622,D021802284,D021800242,D021800871
622,D021802284,D021800242,D021801307
622,D021802284,D021800242,D021801398
622,D021802284,D021800242,D021801899
622,D021802284,D021800242,D021802063
622,D021802284,D021800242,D021802127
622,D021802284,D021800242,D021802284
622,D021802284,D021800242,D021802368
622,D021802284,D021800242,D021802791
622,D021802284,D021800242,D021802810
622,D021802284,D021800248,D021800015
622,D021802284,D021800248,D021800029
622,D021802284,D021800248,D021800097
622,D021802284,D021800248,D021800242
622,D021802284,D021800248,D021800248
622,D021802284,D021800248,D021800605
622,D021802284,D021800248,D021800871
622,D021802284,D021800248,D021801307
622,D021802284,D021800248,D021801398
622,D021802284,D021800248,D021801899
622,D021802284,D021800248,D021802063
622,D021802284,D021800248,D021802127
622,D021802284,D021800248,D021802284
622,D021802284,D021800248,D021802368
622,D021802284,D021800248,D021802791
622,D021802284,D021800248,D021802810
622,D021802284,D021802063,D021800015
622,D021802284,D021802063,D021800029
622,D021802284,D021802063,D021800097
622,D021802284,D021802063,D021800242
622,D021802284,D021802063,D021800248
622,D021802284,D021802063,D021800605
622,D021802284,D021802063,D021800871
622,D021802284,D021802063,D021801307
622,D021802284,D021802063,D021801398
622,D021802284,D021802063,D021801899
622,D021802284,D021802063,D021802063
622,D021802284,D021802063,D021802127
622,D021802284,D021802063,D021802284
622,D021802284,D021802063,D021802368
622,D021802284,D021802063,D021802791
622,D021802284,D021802063,D021802810
622,D021802284,D021802284,D021800015
622,D021802284,D021802284,D021800029
622,D021802284,D021802284,D021800097
622,D021802284,D021802284,D021800242
622,D021802284,D021802284,D021800248
622,D021802284,D021802284,D021800605
622,D021802284,D021802284,D021800871
622,D021802284,D021802284,D021801307
622,D021802284,D021802284,D021801398
622,D021802284,D021802284,D021801899
622,D021802284,D021802284,D021802063
622,D021802284,D021802284,D021802127
622,D021802284,D021802284,D021802284
622,D021802284,D021802284,D021802368
622,D021802284,D021802284,D021802791
622,D021802284,D021802284,D021802810
622,D021802284,D021802791,D021800015
622,D021802284,D021802791,D021800029
622,D021802284,D021802791,D021800097
622,D021802284,D021802791,D021800242
622,D021802284,D021802791,D021800248
622,D021802284,D021802791,D021800605
622,D021802284,D021802791,D021800871
622,D021802284,D021802791,D021801307
622,D021802284,D021802791,D021801398
622,D021802284,D021802791,D021801899
622,D021802284,D021802791,D021802063
622,D021802284,D021802791,D021802127
622,D021802284,D021802791,D021802284
622,D021802284,D021802791,D021802368
622,D021802284,D021802791,D021802791
622,D021802284,D021802791,D021802810
622,D021802791,D021800029,D021800015
622,D021802791,D021800029,D021800029
622,D021802791,D021800029,D021800097
622,D021802791,D021800029,D021800242
622,D021802791,D021800029,D021800248
622,D021802791,D021800029,D021800605
622,D021802791,D021800029,D021800871
622,D021802791,D021800029,D021801307
622,D021802791,D021800029,D021801398
622,D021802791,D021800029,D021801899
622,D021802791,D021800029,D021802063
622,D021802791,D021800029,D021802127
622,D021802791,D021800029,D021802284
622,D021802791,D021800029,D021802368
622,D021802791,D021800029,D021802791
622,D021802791,D021800029,D021802810
622,D021802791,D021800097,D021800015
622,D021802791,D021800097,D021800029
622,D021802791,D021800097,D021800097
622,D021802791,D021800097,D021800242
622,D021802791,D021800097,D021800248
622,D021802791,D021800097,D021800605
622,D021802791,D021800097,D021800871
622,D021802791,D021800097,D021801307
622,D021802791,D021800097,D021801398
622,D021802791,D021800097,D021801899
622,D021802791,D021800097,D021802063
622,D021802791,D021800097,D021802127
622,D021802791,D021800097,D021802284
622,D021802791,D021800097,D021802368
622,D021802791,D021800097,D021802791
622,D021802791,D021800097,D021802810
622,D021802791,D021800242,D021800015
622,D021802791,D021800242,D021800029
622,D021802791,D021800242,D021800097
622,D021802791,D021800242,D021800242
622,D021802791,D021800242,D021800248
622,D021802791,D021800242,D021800605
622,D021802791,D021800242,D021800871
622,D021802791,D021800242,D021801307
622,D021802791,D021800242,D021801398
622,D021802791,D021800242,D021801899
622,D021802791,D021800242,D021802063
622,D021802791,D021800242,D021802127
622,D021802791,D021800242,D021802284
622,D021802791,D021800242,D021802368
622,D021802791,D021800242,D021802791
622,D021802791,D021800242,D021802810
622,D021802791,D021800248,D021800015
622,D021802791,D021800248,D021800029
622,D021802791,D021800248,D021800097
622,D021802791,D021800248,D021800242
622,D021802791,D021800248,D021800248
622,D021802791,D021800248,D021800605
622,D021802791,D021800248,D021800871
622,D021802791,D021800248,D021801307
622,D021802791,D021800248,D021801398
622,D021802791,D021800248,D021801899
622,D021802791,D021800248,D021802063
622,D021802791,D021800248,D021802127
622,D021802791,D021800248,D021802284
622,D021802791,D021800248,D021802368
622,D021802791,D021800248,D021802791
622,D021802791,D021800248,D021802810
622,D021802791,D021802063,D021800015
622,D021802791,D021802063,D021800029
622,D021802791,D021802063,D021800097
622,D021802791,D021802063,D021800242
622,D021802791,D021802063,D021800248
622,D021802791,D021802063,D021800605
622,D021802791,D021802063,D021800871
622,D021802791,D021802063,D021801307
622,D021802791,D021802063,D021801398
622,D021802791,D021802063,D021801899
622,D021802791,D021802063,D021802063
622,D021802791,D021802063,D021802127
622,D021802791,D021802063,D021802284
622,D021802791,D021802063,D021802368
622,D021802791,D021802063,D021802791
622,D021802791,D021802063,D021802810
622,D021802791,D021802284,D021800015
622,D021802791,D021802284,D021800029
622,D021802791,D021802284,D021800097
622,D021802791,D021802284,D021800242
622,D021802791,D021802284,D021800248
622,D021802791,D021802284,D021800605
622,D021802791,D021802284,D021800871
622,D021802791,D021802284,D021801307
622,D021802791,D021802284,D021801398
622,D021802791,D021802284,D021801899
622,D021802791,D021802284,D021802063
622,D021802791,D021802284,D021802127
622,D021802791,D021802284,D021802284
622,D021802791,D021802284,D021802368
622,D021802791,D021802284,D021802791
622,D021802791,D021802284,D021802810
622,D021802791,D021802791,D021800015
622,D021802791,D021802791,D021800029
622,D021802791,D021802791,D021800097
622,D021802791,D021802791,D021800242
622,D021802791,D021802791,D021800248
622,D021802791,D021802791,D021800605
622,D021802791,D021802791,D021800871
622,D021802791,D021802791,D021801307
622,D021802791,D021802791,D021801398
622,D021802791,D021802791,D021801899
622,D021802791,D021802791,D021802063
622,D021802791,D021802791,D021802127
622,D021802791,D021802791,D021802284
622,D021802791,D021802791,D021802368
622,D021802791,D021802791,D021802791
622,D021802791,D021802791,D021802810
117,D021800271,D021800271,D021800021
117,D021800271,D021800271,D021800271
117,D021800271,D021800271,D021800338
117,D021800271,D021800271,D021800617
117,D021800271,D021800271,D021800651
117,D021800271,D021800271,D021801044
117,D021800271,D021800271,D021801103
117,D021800271,D021800271,D021801174
117,D021800271,D021800271,D021801179
117,D021800271,D021800271,D021801238
117,D021800271,D021800271,D021801552
117,D021800271,D021800271,D021801757
117,D021800271,D021800271,D021801851
117,D021800271,D021800271,D021801855
117,D021800271,D021800271,D021801985
117,D021800271,D021800271,D021802152
117,D021800271,D021800271,D021802471
117,D021800271,D021800271,D021802495
117,D021800271,D021800271,D021802606
117,D021800271,D021800271,D021802704
117,D021800271,D021800271,D021802885
117,D021800271,D021801044,D021800021
117,D021800271,D021801044,D021800271
117,D021800271,D021801044,D021800338
117,D021800271,D021801044,D021800617
117,D021800271,D021801044,D021800651
117,D021800271,D021801044,D021801044
117,D021800271,D021801044,D021801103
117,D021800271,D021801044,D021801174
117,D021800271,D021801044,D021801179
117,D021800271,D021801044,D021801238
117,D021800271,D021801044,D021801552
117,D021800271,D021801044,D021801757
117,D021800271,D021801044,D021801851
117,D021800271,D021801044,D021801855
117,D021800271,D021801044,D021801985
117,D021800271,D021801044,D021802152
117,D021800271,D021801044,D021802471
117,D021800271,D021801044,D021802495
117,D021800271,D021801044,D021802606
117,D021800271,D021801044,D021802704
117,D021800271,D021801044,D021802885
117,D021800271,D021801851,D021800021
117,D021800271,D021801851,D021800271
117,D021800271,D021801851,D021800338
117,D021800271,D021801851,D021800617
117,D021800271,D021801851,D021800651
117,D021800271,D021801851,D021801044
117,D021800271,D021801851,D021801103
117,D021800271,D021801851,D021801174
117,D021800271,D021801851,D021801179
117,D021800271,D021801851,D021801238
117,D021800271,D021801851,D021801552
117,D021800271,D021801851,D021801757
117,D021800271,D021801851,D021801851
117,D021800271,D021801851,D021801855
117,D021800271,D021801851,D021801985
117,D021800271,D021801851,D021802152
117,D021800271,D021801851,D021802471
117,D021800271,D021801851,D021802495
117,D021800271,D021801851,D021802606
117,D021800271,D021801851,D021802704
117,D021800271,D021801851,D021802885
117,D021800271,D021801985,D021800021
117,D021800271,D021801985,D021800271
117,D021800271,D021801985,D021800338
117,D021800271,D021801985,D021800617
117,D021800271,D021801985,D021800651
117,D021800271,D021801985,D021801044
117,D021800271,D021801985,D021801103
117,D021800271,D021801985,D021801174
117,D021800271,D021801985,D021801179
117,D021800271,D021801985,D021801238
117,D021800271,D021801985,D021801552
117,D021800271,D021801985,D021801757
117,D021800271,D021801985,D021801851
117,D021800271,D021801985,D021801855
117,D021800271,D021801985,D021801985
117,D021800271,D021801985,D021802152
117,D021800271,D021801985,D021802471
117,D021800271,D021801985,D021802495
117,D021800271,D021801985,D021802606
117,D021800271,D021801985,D021802704
117,D021800271,D021801985,D021802885
117,D021800271,D021802152,D021800021
117,D021800271,D021802152,D021800271
117,D021800271,D021802152,D021800338
117,D021800271,D021802152,D021800617
117,D021800271,D021802152,D021800651
117,D021800271,D021802152,D021801044
117,D021800271,D021802152,D021801103
117,D021800271,D021802152,D021801174
117,D021800271,D021802152,D021801179
117,D021800271,D021802152,D021801238
117,D021800271,D021802152,D021801552
117,D021800271,D021802152,D021801757
117,D021800271,D021802152,D021801851
117,D021800271,D021802152,D021801855
117,D021800271,D021802152,D021801985
117,D021800271,D021802152,D021802152
117,D021800271,D021802152,D021802471
117,D021800271,D021802152,D021802495
117,D021800271,D021802152,D021802606
117,D021800271,D021802152,D021802704
117,D021800271,D021802152,D021802885
117,D021802152,D021800271,D021800021
117,D021802152,D021800271,D021800271
117,D021802152,D021800271,D021800338
117,D021802152,D021800271,D021800617
117,D021802152,D021800271,D021800651
117,D021802152,D021800271,D021801044
117,D021802152,D021800271,D021801103
117,D021802152,D021800271,D021801174
117,D021802152,D021800271,D021801179
117,D021802152,D021800271,D021801238
117,D021802152,D021800271,D021801552
117,D021802152,D021800271,D021801757
117,D021802152,D021800271,D021801851
117,D021802152,D021800271,D021801855
117,D021802152,D021800271,D021801985
117,D021802152,D021800271,D021802152
117,D021802152,D021800271,D021802471
117,D021802152,D021800271,D021802495
117,D021802152,D021800271,D021802606
117,D021802152,D021800271,D021802704
117,D021802152,D021800271,D021802885
117,D021802152,D021801044,D021800021
117,D021802152,D021801044,D021800271
117,D021802152,D021801044,D021800338
117,D021802152,D021801044,D021800617
117,D021802152,D021801044,D021800651
117,D021802152,D021801044,D021801044
117,D021802152,D021801044,D021801103
117,D021802152,D021801044,D021801174
117,D021802152,D021801044,D021801179
117,D021802152,D021801044,D021801238
117,D021802152,D021801044,D021801552
117,D021802152,D021801044,D021801757
117,D021802152,D021801044,D021801851
117,D021802152,D021801044,D021801855
117,D021802152,D021801044,D021801985
117,D021802152,D021801044,D021802152
117,D021802152,D021801044,D021802471
117,D021802152,D021801044,D021802495
117,D021802152,D021801044,D021802606
117,D021802152,D021801044,D021802704
117,D021802152,D021801044,D021802885
117,D021802152,D021801851,D021800021
117,D021802152,D021801851,D021800271
117,D021802152,D021801851,D021800338
117,D021802152,D021801851,D021800617
117,D021802152,D021801851,D021800651
117,D021802152,D021801851,D021801044
117,D021802152,D021801851,D021801103
117,D021802152,D021801851,D021801174
117,D021802152,D021801851,D021801179
117,D021802152,D021801851,D021801238
117,D021802152,D021801851,D021801552
117,D021802152,D021801851,D021801757
117,D021802152,D021801851,D021801851
117,D021802152,D021801851,D021801855
117,D021802152,D021801851,D021801985
117,D021802152,D021801851,D021802152
117,D021802152,D021801851,D021802471
117,D021802152,D021801851,D021802495
117,D021802152,D021801851,D021802606
117,D021802152,D021801851,D021802704
117,D021802152,D021801851,D021802885
117,D021802152,D021801985,D021800021
117,D021802152,D021801985,D021800271
117,D021802152,D021801985,D021800338
117,D021802152,D021801985,D021800617
117,D021802152,D021801985,D021800651
117,D021802152,D021801985,D021801044
117,D021802152,D021801985,D021801103
117,D021802152,D021801985,D021801174
117,D021802152,D021801985,D021801179
117,D021802152,D021801985,D021801238
117,D021802152,D021801985,D021801552
117,D021802152,D021801985,D021801757
117,D021802152,D021801985,D021801851
117,D021802152,D021801985,D021801855
117,D021802152,D021801985,D021801985
117,D021802152,D021801985,D021802152
117,D021802152,D021801985,D021802471
117,D021802152,D021801985,D021802495
117,D021802152,D021801985,D021802606
117,D021802152,D021801985,D021802704
117,D021802152,D021801985,D021802885
117,D021802152,D021802152,D021800021
117,D021802152,D021802152,D021800271
117,D021802152,D021802152,D021800338
117,D021802152,D021802152,D021800617
117,D021802152,D021802152,D021800651
117,D021802152,D021802152,D021801044
117,D021802152,D021802152,D021801103
117,D021802152,D021802152,D021801174
117,D021802152,D021802152,D021801179
117,D021802152,D021802152,D021801238
117,D021802152,D021802152,D021801552
117,D021802152,D021802152,D021801757
117,D021802152,D021802152,D021801851
117,D021802152,D021802152,D021801855
117,D021802152,D021802152,D021801985
117,D021802152,D021802152,D021802152
117,D021802152,D021802152,D021802471
117,D021802152,D021802152,D021802495
117,D021802152,D021802152,D021802606
117,D021802152,D021802152,D021802704
117,D021802152,D021802152,D021802885
