gid,id,lote,codigo,endereco,sentido,referencia,tipo_equip,enquadrame,qtde_fxs_f,data_publi,velocidade,latitude_l,ligado,data_desli,motivo_des,mi_style,mi_prinx,geom,emme_gid,mdc_gid,autuacoes,contagem
152,754,4,2526 - 2527,R. José Ramon Urtiza,Giovanni/Marg. Pinheiros - Marg. Pinheiros/Giovanni,n° 660 - n° 901,Barreira Eletrônica,V,1,2014/12/06 00:00:00.000,40 km/h,(-46.73168900000000292 -23.63343800000000172),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",154,0101000020E61000006E1F87FBA75D47C0A3D7D1FE28A237C0,10037,200600,1068038,531
16,755,4,2528 - 2529,Estr. Do M'Boi Mirim,Centro/Bairro - Bairro/Centro,n° 6.880 - oposto ao n° 6.880,Barreira Eletrônica,V,2,2014/12/12 00:00:00.000,40 km/h,(-46.78038000000000096 -23.69967799999999869),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",17,0101000020E61000003282F886E36347C085879B191EB337C0,9767,36076,1206077,1625
135,756,4,2530 - 2531,R. Olívia Guedes Penteado,Bairro/Centro - Centro/Bairro,n° 573 - oposto ao n° 573,Barreira Eletrônica,V,2,2014/11/20 00:00:00.000,40 km/h,(-46.71006400000000269 -23.67220100000000116),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",137,0101000020E610000008D53861E35A47C01E230B5E15AC37C0,5500,203897,640432,846
154,757,4,2534 - 2533,Av. Pres. Altino,Rio Pequeno/Jaguaré - Jaguaré/Rio Pequeno,n° 1.138 - n° 1.141,Barreira Eletrônica,V,1,2014/01/31 00:00:00.000,40 km/h,(-46.75059499999999701 -23.54599999999999937),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",156,0101000020E61000007EAB8E7F136047C076B799A7C68B37C0,11485,68686,908738,593
136,758,4,2535 - 2536,Av. do Rio Bonito,Interlagos/Guarapiranga - Guarapiranga/Interlagos,n° 2.345 - oposto n° 2.345,Barreira Eletrônica,V,2,2014/11/15 00:00:00.000,40 km/h,(-46.70155299999999698 -23.69344500000000053),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",138,0101000020E610000055CEC57CCC5947C020938C9C85B137C0,5866,32392,609270,2325
155,759,4,2538 - 2537,Av. Sadamu Inoue,Bairro/Centro - Centro/Bairro,n° 6.291 - oposto ao n° 6.291,Barreira Eletrônica,V,1,2014/12/06 00:00:00.000,40 km/h,(-46.73628999999999678 -23.82103700000000046),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",157,0101000020E61000000FFCDAC03E5E47C070C1427B2FD237C0,3092,210786,1387147,14065
466,760,4,2547 - 2546,Av. Cupece,Diadema/Marginal,a menos 14m. R. Anália Maria de Jesus,Fixo - Grupo A,V-EX,4,2015/03/03 00:00:00.000,50 km/h,(-46.65486500000000092 -23.66672099999999901),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",572,0101000020E610000005110C94D25347C0CA67BB3AAEAA37C0,5410,246265,1251069,5707
468,761,4,2549 - 2548,Av. Cupece,Diadema/Marginal,a mais 26m. R. José Virgínio Simões,Fixo - Grupo A,V-R-Z-F,2,2015/01/30 00:00:00.000,50 km/h,(-46.6418340000000029 -23.67649099999999862),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",574,0101000020E61000008C4BF2AF275247C01728E7932EAD37C0,4330,233491,1308936,5299
495,762,4,2400,Av. Interlagos,Centro/Bairro,a mais 11m. da R. Geraldo Pacheco Valente,Fixo - Grupo A,V-EX,3,2015/09/03 00:00:00.000,50 km/h,(-46.68570299999999662 -23.67900300000000158),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",603,0101000020E61000002FC31C90C65747C0AA873FF5D5AD37C0,13625,194668,1540232,2888
382,763,4,2403,Av. Nsª. Srª. do Sabará,Centro/Bairro,a mais 117m. da R. Drº. Armando da Silva Prado,Fixo - Grupo A,V-EX,3,2014/07/29 00:00:00.000,50 km/h,(-46.69592300000000051 -23.66039699999999968),0,2017/01/01 00:00:00.000,Acionamento de dispositivo de segurança,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",485,0101000020E6100000E9F79200145947C063601DC70FA937C0,18259,130842,288043,626
379,764,4,2418,R. Miguel Yunes,Bairro/Centro,a menos 45m. da R. Tabaré,Fixo - Grupo A,V,4,2014/08/20 00:00:00.000,50 km/h,(-46.68652000000000157 -23.69041800000000109),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",482,0101000020E6100000DAD2D5E3DF5747C0326B6B3CBFB037C0,23954,222298,1295732,5063
377,765,4,2419,R. Miguel Yunes,Centro/Bairro,a menos 170m do nº 343,Fixo - Grupo A,V,3,2014/08/20 00:00:00.000,50 km/h,(-46.68662299999999732 -23.69052100000000038),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",480,0101000020E610000073BD8643E35747C06540CDFBC5B037C0,3746,162218,1006478,1194
374,766,4,2420,R. Olivia Guedes Penteado,Bairro/Centro,oposto ao nº 1.354,Fixo - Grupo A,V,2,2014/08/25 00:00:00.000,50 km/h,(-46.70684099999999717 -23.67869200000000163),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",477,0101000020E6100000683C11C4795A47C0C8F49DC2BEAD37C0,5500,180949,575233,180
378,767,4,2421,R. Olivia Guedes Penteado,Centro/Bairro,nº 1.354,Fixo - Grupo A,V,2,2014/08/25 00:00:00.000,50 km/h,(-46.70677599999999785 -23.67882000000000176),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",481,0101000020E6100000933377A1775A47C0E7DEC325C7AD37C0,5500,180949,309719,1178
476,768,4,2432,Av. Eng°. Armando de Arruda Pereira,Centro/Bairro,a mais 65m. da R. das Vitáceas,Fixo - Grupo A,V,3,2016/07/02 00:00:00.000,50 km/h,(-46.63604560041336811 -23.66849111363807978),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",582,0101000020E6100000BD93E4F3695147C041D2653922AB37C0,5421,9919,504003,274
703,769,4,2433,Av. Eng. Armando de Arruda Pereira,Bairro/Centro,n° 5.241,Fixo - Grupo B,V-A-P,3,2016/06/23 00:00:00.000,50 km/h,(-46.69444800000000129 -23.59364400000000117),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",820,0101000020E61000009827BE77275147C02552813043AB37C0,5421,209634,381338,1556
582,770,4,2438,Av. Jaguaré,Bairro/Centro,Pça. Francisco Luis Gonzaga,Fixo - Grupo B,V-A-P,3,2014/08/20 00:00:00.000,50 km/h,(-46.74109299999999934 -23.55177700000000129),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",693,0101000020E6100000955C491BDC5E47C03DBCBE41418D37C0,553,162242,1888302,3518
580,771,4,2439,Av. Jaguaré,Centro/Bairro,Pça. Francisco Luis Gonzaga,Fixo - Grupo B,V-A-P,3,2014/07/29 00:00:00.000,50 km/h,(-46.741698999999997 -23.55265199999999837),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",691,0101000020E61000001AC1C6F5EF5E47C0D33C15AA7A8D37C0,553,214597,1196724,3271
721,772,4,2440,Av. Jorge João Saad,Bairro/Centro,Av. Prof. Francisco Morato,Fixo - Grupo B,VER-V-A-P,4,2014/09/03 00:00:00.000,60 km/h,(-46.72413600000000145 -23.58706700000000112),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",838,0101000020E61000004CA00C7EB05C47C057A987054A9637C0,21164,159161,0,0
690,773,4,2441,Estr. de Itapecerica,Itapecerica/SP,Av. Prof. Dr. Telemaco H. M. V. Landendonk,Fixo - Grupo B,V-A-P,3,2014/12/31 00:00:00.000,50 km/h,(-46.76933700000000016 -23.66007799999999861),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",807,0101000020E6100000DF047499796247C0979BDADFFAA837C0,16256,187221,1017493,1281
689,774,4,2442,Estr. de Itapecerica,SP/Itapecerica,Av. Carlos Caldeira Filho,Fixo - Grupo B,V-A-P,3,2014/12/31 00:00:00.000,50 km/h,(-46.76891700000000185 -23.66006300000000095),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",806,0101000020E61000009F784ADE6B6247C0D33FB1E3F9A837C0,8895,199818,365316,1537
766,775,4,2444 - 2777,Av. das Nações Unidas,Interlagos/Castelo Branco,a menos 18m da Av. Vitor Manzini,Fixo - Grupo C,V,5,2014/12/06 00:00:00.000,60/50 km/h,(-46.70948400000000333 -23.66443800000000053),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",883,0101000020E610000036372A60D05A47C0BD3C74AC18AA37C0,10522,248460,2605520,11768
777,776,4,2445 - 2776,Av. das Nações Unidas  Pista Central,Interlagos/Castelo Branco,"a menos 23m do Km 9,5",Fixo - Grupo C,V-R-VER,3,2014/12/06 00:00:00.000,70/60 km/h,(-46.69068099999999788 -23.5865550000000006),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",894,0101000020E610000006DEE244685847C0CD746D77289637C0,15958,248338,614302,2575
779,777,4,2446,Av. das Nações Unidas  Pista Central,Interlagos/Castelo Branco,"a menos 7,3m do Km 5,5",Fixo - Grupo C,V-R-VER,2,2014/08/20 00:00:00.000,70/60 km/h,(-46.71139900000000011 -23.55763400000000019),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",896,0101000020E6100000B85232AD0B5B47C0D7410C11C38E37C0,8692,182257,1479498,6027
772,778,4,2447 - 2775,Av. das Nações Unidas  Pista Local,Interlagos/Castelo Branco,a mais 140m da Av. dos Semaneiros,Fixo - Grupo C,V,5,2014/08/21 00:00:00.000,60/50 km/h,(-46.71131499999999903 -23.5574779999999997),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",889,0101000020E61000000E1D6DE2055B47C0D02E745FAD8E37C0,18502,94355,1429027,3490
784,779,4,2448 - 2771 - 2772,Av. dos Bandeirantes,Marginal/Imigrantes,a mais 34m da Av. Washington Luis,Fixo - Grupo C,V-R-PR-VER,5,2015/03/10 00:00:00.000,50 km/h,(-46.66153200000000112 -23.61770999999999887),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",901,0101000020E6100000A753A215AD5447C0066EB44E229E37C0,8408,141974,4490265,24712
411,780,4,2551 - 2550,Av. Atlântica,Bairro/Centro,a menos 18m. R. Nicolau Magnoli,Fixo - Grupo A,V-R-Z-F,1,2015/01/30 00:00:00.000,50 km/h,(-46.70982399999999757 -23.71250699999999867),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",515,0101000020E61000004857028CDB5A47C0CB2BD7DB66B637C0,8493,121920,181379,445
394,781,4,2552 - 2553,Av. Corifeu de Azevedo Marques,Bairro/Centro,a mais 190m. da R. Amorim Castro,Fixo - Grupo A,V-EX,2,2014/12/06 00:00:00.000,50 km/h,(-46.73723600000000289 -23.57341800000000021),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",497,0101000020E6100000765026C15D5E47C068C92586CB9237C0,11445,1207,459278,1044
399,782,4,2554 - 2555,Av. Corifeu de Azevedo Marques,Centro/Bairro,a mais 92m. da R. Profº. Gabriel S. T. de Carvalho,Fixo - Grupo A,V-EX,2,2014/12/06 00:00:00.000,50 km/h,(-46.74014300000000333 -23.57077200000000161),0,2017/01/01 00:00:00.000,Dispositivo de segurança acionado por oscilação de energia,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",503,0101000020E61000006F47D502BD5E47C04F52A21D1E9237C0,11445,141344,653870,1221
554,783,4,2557 - 2556,Av. Sen. Teotonio Vilela,Bairro/Centro,nº 5.351,Fixo - Grupo A,V-EX,3,2014/12/06 00:00:00.000,50 km/h,(-46.70683300000000315 -23.74459600000000137),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",664,0101000020E61000005C2AA181795A47C008EF40D79DBE37C0,4658,149437,1549955,6040
552,784,4,2559-2558,Av. Sen. Teotonio Vilela,Centro/Bairro,a menos 10m. da R. Balneário São José,Fixo - Grupo A,V-R-Z-F,3,2014/12/12 00:00:00.000,50 km/h,(-46.70828999999999809 -23.57735999999999876),0,2016/12/12 00:00:00.000,Fresa na via,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",662,0101000020E6100000AE7BAF4AB75B47C0A3069114AAC337C0,24261,192774,722967,5018
437,785,4,2561 - 2562,Av. Giovanni Gronchi,Centro/Bairro,a mais 45m. da R. Caxé,Fixo - Grupo A,V-VER,3,2014/10/25 00:00:00.000,50 km/h,(-46.73702600000000018 -23.63694599999999824),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",541,0101000020E6100000DF1178D4565E47C010781EE40EA337C0,3762,214213,737807,1229
401,786,4,2565 - 2564,Av. João Dias,Centro/Bairro,"a mais 24,7m. nº 966",Fixo - Grupo A,V-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.70955699999999666 -23.6459539999999997),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",505,0101000020E6100000FF392FC2D25A47C02FD2723D5DA537C0,126,102258,365318,4819
722,787,4,2460,Av. Jair Ribeiro da Silva,Centro/Bairro,R. Alfredo Ferreira de Carvalho,Fixo - Grupo B,V-A-P,2,2014/10/25 00:00:00.000,50 km/h,(-46.68742000000000303 -23.70485899999999901),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",839,0101000020E61000005A1B9561FD5747C054645BA371B437C0,9816,198462,934130,1340
697,788,4,2461,Av. Jair Ribeiro da Silva,Bairro/Centro,R. Alfredo Ferreira de Carvalho,Fixo - Grupo B,V-A-P,3,2014/10/25 00:00:00.000,50 km/h,(-46.68730200000000252 -23.70504199999999884),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",814,0101000020E6100000D93C0E83F95747C0E91A98A27DB437C0,9816,162164,1263020,1424
397,789,4,2567 - 2566,Av. João Dias,Bairro/Centro,"a mais 7,9m. da R. Barão do Rio Branco",Fixo - Grupo A,V-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.71016699999999844 -23.64594800000000063),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",501,0101000020E6100000A1BFE9C0E65A47C01DB7CAD95CA537C0,126,111239,519693,4085
403,790,4,2568 - 2569,Estr. do Campo Limpo,Campo Limpo/Vila Sônia,a mais 23m. da R. Domingos de Meira,Fixo - Grupo A,V-EX,2,2014/11/15 00:00:00.000,50 km/h,(-46.75494799999999884 -23.61290699999999987),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",507,0101000020E61000000CB02C24A26047C0F4A39F78E79C37C0,5818,106562,955289,3258
567,791,4,2578 - 2577,Av. Cupece,Marginal/Diadema,nº 2.958,Fixo - Grupo A,V-EX,4,2014/12/06 00:00:00.000,50 km/h,(-46.65665400000000318 -23.66611699999999985),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",677,0101000020E61000003ACFF1340D5447C0BB1B76A586AA37C0,4001,157737,1261027,5892
471,792,4,2580 - 2579,Av. Cupece,Marginal/Diadema,a mais 20m. nº 4.820,Fixo - Grupo A,V-EX,4,2014/12/20 00:00:00.000,50 km/h,(-46.64211300000000193 -23.67608900000000105),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",577,0101000020E610000058F34ECB305247C0E9FBDB2B14AD37C0,4330,9211,1367650,5141
458,793,4,2591 - 2590,Estr. de Itapecerica,Bairro/Centro,nº 2.979,Fixo - Grupo A,V-EX,3,2014/12/20 00:00:00.000,50 km/h,(-46.75968600000000208 -23.65383500000000083),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",564,0101000020E6100000045010653D6147C009EE30BB61A737C0,11195,156590,1021596,6929
17,794,4,2485,Av. Sen. Teotônio Vilela,Centro/Bairro,oposto n° 1.583,Barreira Eletrônica,V,2,2014/09/18 00:00:00.000,40 km/h,(-46.69912699999999717 -23.71555299999999988),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",18,0101000020E61000009C93ACFD7C5947C088C1917A2EB737C0,19105,29243,1002282,1415
137,795,4,2495,Av. Carlos Lacerda,Capão Redondo/Campo Limpo,n° 3.093,Barreira Eletrônica,V,1,2015/04/17 00:00:00.000,40 km/h,(-46.77574599999999805 -23.65768800000000027),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",139,0101000020E6100000D3CCC5A54B6347C0BDF8A23D5EA837C0,8138,215713,115631,888
145,796,4,2508,Estr. Do Campo Limpo,Campo Limpo/Marginal,oposto ao n° 640,Barreira Eletrônica,V,1,2014/12/12 00:00:00.000,40 km/h,(-46.75963600000000042 -23.64856299999999933),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",147,0101000020E6100000173B4CC13B6147C02B725F3908A637C0,24387,221681,712280,102
395,797,4,2509,Av. dos Tajurás,Centro/Bairro,a menos 14m. do nº 401,Fixo - Grupo A,V-EX,3,2014/12/20 00:00:00.000,50 km/h,(-46.69327899999999687 -23.58652500000000174),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",499,0101000020E6100000ECCC6F5EBD5847C051499D80269637C0,21947,234845,1791543,4606
22,798,4,2514,Av. Prof°. Francisco Morato,Centro/Bairro,n° 4.340,Barreira Eletrônica,V,2,2014/11/20 00:00:00.000,50 km/h,(-46.73846799999999746 -23.59506000000000014),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",23,0101000020E61000006E162F16865E47C0094FA6D9559837C0,13698,196015,0,0
148,799,4,2517,Av. Drº. Guilherme Dumont Villares,Giovanni/Morato,n° 1.093,Barreira Eletrônica,VER-V,1,2014/11/15 00:00:00.000,40 km/h,(-46.74079499999999854 -23.61676800000000043),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",150,0101000020E6100000DBB7DE5FD25E47C0CC5E7481E49D37C0,23765,58219,891636,642
153,800,4,2532,Pça. Prof°. Meira De Vasconcellos,Bairro/Centro,A menos 29 m Av. Amarilis,Barreira Eletrônica,V,1,2014/12/20 00:00:00.000,50 km/h,(-46.70149599999999879 -23.58950400000000158),1,,,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",155,0101000020E6100000A4EFA09FCA5947C076DCF0BBE99637C0,20601,3456,601631,668
156,801,4,2539,Túnel Sebastião Camargo,Morumbi/Ibirapuera,"a menos 26,5m do Desemboque",Barreira Eletrônica,V,1,2014/12/06 00:00:00.000,50 km/h,(-46.69493099999999686 -23.59139400000000109),0,2017/01/01 00:00:00.000,Acionamento de dispositivo de segurança,"Symbol (62,13658112,12,""MapInfo Transportation"",256,0)",158,0101000020E6100000B3AFC080F35847C0F50CE198659737C0,4532,210912,1107787,726
438,802,4,2540,Av. Giovanni Gronchi,Bairro/Centro,"a menos 7,0m. do nº 1.065",Fixo - Grupo A,V-VER,2,2014/11/20 00:00:00.000,50 km/h,(-46.71563700000000097 -23.5953160000000004),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",542,0101000020E61000007B8437F7995B47C054AF74A1669837C0,7149,22769,954661,2240
407,803,4,2541,Av. Morumbi,Ponte Morumbi / Fco. Morato,a menos 16m. R. Padre Lebret,Fixo - Grupo A,VER-V,3,2014/12/20 00:00:00.000,50 km/h,(-46.71239899999999778 -23.60424199999999928),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",511,0101000020E61000003A4049E42F5B47C017AB389BAF9A37C0,7222,36883,665010,727
406,804,4,2542,Av. Morumbi,Francisco Morato/ Ponte Morumbi,nº 4.884,Fixo - Grupo A,V-R-Z,4,2015/02/10 00:00:00.000,50 km/h,(-46.71256999999999948 -23.60748299999999844),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",510,0101000020E610000067F4BC7E355B47C098B90202849B37C0,4271,167722,425246,2246
380,805,4,2543,Av. Nsª. Srª. do Sabará,Bairro/Centro,nº 4.071,Fixo - Grupo A,V-R-Z-PR,4,2015/03/17 00:00:00.000,50 km/h,(-46.68006499999999903 -23.68896900000000016),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",483,0101000020E6100000565568B2065747C07D9000F05AB037C0,20643,74829,702866,422
381,806,4,2544 - 2545,Av. Nsª. Srª. do Sabará,Centro/Bairro,"a mais 143,5m da R. Tabaré",Fixo - Grupo A,V-R-VER-PR,2,2015/04/15 00:00:00.000,50 km/h,(-46.68006499999999903 -23.68896900000000016),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",484,0101000020E61000004747075E0C5747C08DCE3B4660B037C0,20643,137521,689328,756
439,807,4,2560,Av. Giovanni Gronchi,Centro/Bairro,a menos 22m. do nº 4.864,Fixo - Grupo A,V-VER,2,2014/10/25 00:00:00.000,50 km/h,(-46.73364300000000071 -23.62148499999999984),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",543,0101000020E6100000F4AF7AFAE75D47C0E6276AA3199F37C0,7545,173040,736954,1275
442,808,4,2563,Av. Giovanni Gronchi,Bairro/Centro,nº 6.701,Fixo - Grupo A,V-VER,2,2014/10/25 00:00:00.000,50 km/h,(-46.73696900000000198 -23.63635599999999926),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",546,0101000020E6100000757B6200555E47C04183663AE8A237C0,3762,36931,978293,1176
412,809,4,2571 - 2648,Av. Santo Amaro,Centro/Bairro,a mais 28m. R. Verbo Divino,Fixo - Grupo A,V-EX,3,2015/03/21 00:00:00.000,50 km/h,(-46.69391000000000247 -23.67654999999999887),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",516,0101000020E6100000559D382D365947C07C493A355DA337C0,9668,163173,321029,1839
696,810,4,2595 - 2596,Av. Ver. José Diniz  Faiixa Exclusiva,Centro/Bairro,R. Joaquim Nabuco,Fixo - Grupo B,V-A-P,3,2014/12/18 00:00:00.000,50 km/h,(-46.68243400000000065 -23.62478799999999879),1,,,"Symbol (62,4718736,12,""MapInfo Transportation"",256,0)",813,0101000020E61000004EA3FBFF595747C072228F1AF29F37C0,15177,65716,1017357,853
472,811,4,2598 - 2599,Av. Profº. Francisco Morato,Centro/Bairro,"a menos 10,5m. R. Dráusio",Fixo - Grupo A,V-EX-VER,3,2015/02/04 00:00:00.000,50 km/h,(-46.70828999999999809 -23.57735999999999876),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",578,0101000020E610000073C21936A95A47C019DEEEDDCD9337C0,1961,170973,1096064,4812
478,812,4,2601 - 2600,Av. Profº. Francisco Morato,Bairro/Centro,"a menos 20,0m da R. Gal. Sena Vasconcelos",Fixo - Grupo A,V-EX-VER,3,2015/02/04 00:00:00.000,50 km/h,(-46.71457699999999846 -23.58341800000000177),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",584,0101000020E6100000DB81BE1D765B47C0E9FEDA8F4E9537C0,22900,122380,1218349,9886
391,813,4,2603 - 2602,Av. Ver. José Diniz,Bairro/Centro,a menos 70m da R. Américo Brasiliense,Fixo - Grupo A,V-EX,3,2014/12/31 00:00:00.000,50 km/h,(-46.73696900000000198 -23.63635599999999926),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",494,0101000020E6100000FC07A811B45847C0D9FDA42BD9A237C0,4286,193818,702411,1312
890,814,4,2753-2754,Marginal Pinheiros Pista Expressa,Interlagos/Castelo Branco,A menos 19 m do Km 16,Fixo - Grupo A,V-PR,4,2017/05/10 00:00:00.000,90/60 km/h,(-23.637902 -46.721082),1,,,,1009,0101000020E61000001E37D3F2565C47C0F100818153A337C0,10536,248301,3708801,1924
489,815,4,2581,Av. Eng. Billings,Centro/Bairro,a mais 22m. R. Br. De Antonina,Fixo - Grupo A,V,5,2015/03/17 00:00:00.000,60/50 km/h,(-46.74275200000000297 -23.5397609999999986),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",596,0101000020E610000021D98E6F105F47C0463814DB308A37C0,8960,189898,1265072,7830
538,816,4,2582,Av. Guido Caloi,Castelo Branco/Interlagos,a mais 72m. nº 25,Fixo - Grupo A,V-R-Z-PR,4,2015/07/18 00:00:00.000,60/50 km/h,(-46.72763400000000189 -23.64771800000000113),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",648,0101000020E6100000E2EFAC17225D47C0892CEB61DCA537C0,10771,149409,4415139,1301
824,387,2,4572,Av. Sapopemba,Bairro/Centro,nº 14.331A,Fixo - Grupo C,V,3,2016/04/16 00:00:00.000,50 km/h,(-46.47256085515701329 -23.61281586484646411),1,,,"Symbol (62,61680,12,""MapInfo Transportation"",256,0)",941,0101000020E6100000436250E07C3C47C07495AC92E19C37C0,3877,145603,909481,292
473,817,4,2583,Av. Dona Belmira Marin,Bairro/Centro,a menos 60m. do nº 2.672,Fixo - Grupo A,V-R-Z,2,2015/04/15 00:00:00.000,50 km/h,(-46.73929199999999895 -23.63781900000000036),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",579,0101000020E61000001E377836165847C07565408BDFC037C0,3014,80894,816425,663
474,818,4,2584,Av. Dona Belmira Marin,Centro/Bairro,a mais 60m. R. Elisia Gonçalves Barcelos,Fixo - Grupo A,V-R-Z-EX,2,2014/11/28 00:00:00.000,50 km/h,(-46.68834300000000326 -23.7532369999999986),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",580,0101000020E6100000A436ED391B5847C0BBF5719FE2C037C0,3014,80894,1314189,728
